id,user,session_identifier,type,laboratory,reservation_start,use_start,utc_use_end,reservation_start_timestamp,use_start_timestamp,utc_use_end_timestamp,time_to_start,highest_position_in_queue,duration,timezone_minutes
516,Equipo4_2,Confidential,ide,fpga altera,2022-10-20T17:41:21,2022-10-20T17:41:22,2022-10-20T17:51:33,1666280481.0,1666280482.0,1666281093.0,1.0,,611.0,300
517,Equipo4_2,Confidential,ide,fpga altera,2022-10-20T17:42:35,2022-10-20T17:42:36,2022-10-20T18:20:50,1666280555.0,1666280556.0,1666282850.0,1.0,,2294.0,300
518,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-20T17:45:48,2022-10-20T17:45:54,2022-10-20T17:47:00,1666280748.0,1666280754.0,1666280820.0,6.0,0,66.0,300
519,Equipo4_2,Confidential,realtime,fpga altera,2022-10-20T17:45:48,2022-10-20T17:45:53,2022-10-20T17:46:56,1666280748.0,1666280753.0,1666280816.0,5.0,0,63.0,300
520,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-20T17:51:18,2022-10-20T17:51:24,2022-10-20T17:53:19,1666281078.0,1666281084.0,1666281199.0,6.0,0,115.0,300
521,Equipo4_2,Confidential,realtime,fpga altera,2022-10-20T17:51:19,2022-10-20T17:51:23,2022-10-20T17:53:17,1666281079.0,1666281083.0,1666281197.0,4.0,0,114.0,300
522,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-20T17:51:52,2022-10-20T17:51:56,2022-10-20T17:52:59,1666281112.0,1666281116.0,1666281179.0,4.0,0,63.0,300
523,Equipo3_2,Confidential,realtime,fpga altera,2022-10-20T17:51:53,2022-10-20T17:51:56,2022-10-20T17:52:59,1666281113.0,1666281116.0,1666281179.0,3.0,0,63.0,300
524,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-20T17:53:55,2022-10-20T17:54:03,2022-10-20T17:55:27,1666281235.0,1666281243.0,1666281327.0,8.0,0,84.0,300
526,Equipo4_2,Confidential,realtime,fpga altera,2022-10-20T17:53:58,2022-10-20T17:54:02,2022-10-20T17:55:25,1666281238.0,1666281242.0,1666281325.0,4.0,0,83.0,300
527,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-20T18:07:47,2022-10-20T18:07:54,2022-10-20T18:09:16,1666282067.0,1666282074.0,1666282156.0,7.0,0,82.0,300
528,Equipo4_2,Confidential,realtime,fpga altera,2022-10-20T18:07:47,2022-10-20T18:07:52,2022-10-20T18:09:15,1666282067.0,1666282072.0,1666282155.0,5.0,0,83.0,300
529,Equipo4_2,Confidential,ide,fpga altera,2022-10-22T23:02:31,2022-10-22T23:02:32,2022-10-23T00:08:48,1666472551.0,1666472552.0,1666476528.0,1.0,,3976.0,300
530,Equipo4_2,Confidential,ide,fpga altera,2022-10-23T00:08:59,2022-10-23T00:09:00,2022-10-23T01:03:12,1666476539.0,1666476540.0,1666479792.0,1.0,,3252.0,300
531,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:13:01,2022-10-23T00:13:07,2022-10-23T00:13:49,1666476781.0,1666476787.0,1666476829.0,6.0,0,42.0,300
533,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:13:03,2022-10-23T00:13:05,2022-10-23T00:13:48,1666476783.0,1666476785.0,1666476828.0,2.0,0,43.0,300
534,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:19:15,2022-10-23T00:19:20,2022-10-23T00:20:24,1666477155.0,1666477160.0,1666477224.0,5.0,,64.0,300
536,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:19:18,2022-10-23T00:19:20,2022-10-23T00:20:23,1666477158.0,1666477160.0,1666477223.0,2.0,0,63.0,300
537,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:21:30,2022-10-23T00:21:37,2022-10-23T00:22:34,1666477290.0,1666477297.0,1666477354.0,7.0,,57.0,300
539,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:21:35,2022-10-23T00:21:37,2022-10-23T00:22:29,1666477295.0,1666477297.0,1666477349.0,2.0,0,52.0,300
540,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:27:34,2022-10-23T00:27:40,2022-10-23T00:28:32,1666477654.0,1666477660.0,1666477712.0,6.0,0,52.0,300
541,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:27:35,2022-10-23T00:27:38,2022-10-23T00:28:32,1666477655.0,1666477658.0,1666477712.0,3.0,0,54.0,300
542,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:33:33,2022-10-23T00:33:37,2022-10-23T00:34:19,1666478013.0,1666478017.0,1666478059.0,4.0,0,42.0,300
543,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:33:33,2022-10-23T00:33:35,2022-10-23T00:34:18,1666478013.0,1666478015.0,1666478058.0,2.0,0,43.0,300
544,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:40:22,2022-10-23T00:40:28,2022-10-23T00:42:02,1666478422.0,1666478428.0,1666478522.0,6.0,0,94.0,300
546,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:40:25,2022-10-23T00:40:27,2022-10-23T00:42:00,1666478425.0,1666478427.0,1666478520.0,2.0,0,93.0,300
547,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:44:44,2022-10-23T00:44:48,2022-10-23T00:46:05,1666478684.0,1666478688.0,1666478765.0,4.0,0,77.0,300
548,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:44:45,2022-10-23T00:44:47,2022-10-23T00:46:00,1666478685.0,1666478687.0,1666478760.0,2.0,0,73.0,300
549,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:47:30,2022-10-23T00:47:37,2022-10-23T00:48:43,1666478850.0,1666478857.0,1666478923.0,7.0,,66.0,300
551,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:47:34,2022-10-23T00:47:37,2022-10-23T00:48:40,1666478854.0,1666478857.0,1666478920.0,3.0,0,63.0,300
552,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T00:50:53,2022-10-23T00:50:59,2022-10-23T00:52:43,1666479053.0,1666479059.0,1666479163.0,6.0,0,104.0,300
554,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T00:50:56,2022-10-23T00:50:58,2022-10-23T00:52:41,1666479056.0,1666479058.0,1666479161.0,2.0,0,103.0,300
555,Equipo4_1,Confidential,ide,fpga altera,2022-10-23T00:55:17,2022-10-23T00:55:18,2022-10-23T01:01:28,1666479317.0,1666479318.0,1666479688.0,1.0,,370.0,300
556,Equipo4_2,Confidential,ide,fpga altera,2022-10-23T01:02:06,2022-10-23T01:02:06,2022-10-23T02:58:24,1666479726.0,1666479726.0,1666486704.0,0.0,,6978.0,300
557,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:05:50,2022-10-23T01:05:53,2022-10-23T01:07:29,1666479950.0,1666479953.0,1666480049.0,3.0,,96.0,300
558,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:05:51,2022-10-23T01:05:53,2022-10-23T01:07:27,1666479951.0,1666479953.0,1666480047.0,2.0,0,94.0,300
559,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:15:09,2022-10-23T01:15:12,2022-10-23T01:16:08,1666480509.0,1666480512.0,1666480568.0,3.0,,56.0,300
560,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:15:09,2022-10-23T01:15:12,2022-10-23T01:16:05,1666480509.0,1666480512.0,1666480565.0,3.0,0,53.0,300
561,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:20:38,2022-10-23T01:20:46,2022-10-23T01:21:12,1666480838.0,1666480846.0,1666480872.0,8.0,0,26.0,300
563,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:20:42,2022-10-23T01:20:44,2022-10-23T01:21:07,1666480842.0,1666480844.0,1666480867.0,2.0,0,23.0,300
564,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:23:43,2022-10-23T01:23:46,2022-10-23T01:25:31,1666481023.0,1666481026.0,1666481131.0,3.0,0,105.0,300
565,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:23:43,2022-10-23T01:23:45,2022-10-23T01:25:30,1666481023.0,1666481025.0,1666481130.0,2.0,0,105.0,300
566,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:28:55,2022-10-23T01:29:00,2022-10-23T01:29:42,1666481335.0,1666481340.0,1666481382.0,5.0,0,42.0,300
567,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:28:56,2022-10-23T01:28:58,2022-10-23T01:29:41,1666481336.0,1666481338.0,1666481381.0,2.0,0,43.0,300
568,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:35:26,2022-10-23T01:35:32,2022-10-23T01:36:24,1666481726.0,1666481732.0,1666481784.0,6.0,0,52.0,300
569,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:35:29,2022-10-23T01:35:31,2022-10-23T01:36:24,1666481729.0,1666481731.0,1666481784.0,2.0,0,53.0,300
570,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:48:27,2022-10-23T01:48:32,2022-10-23T01:49:35,1666482507.0,1666482512.0,1666482575.0,5.0,0,63.0,300
571,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:48:28,2022-10-23T01:48:30,2022-10-23T01:49:33,1666482508.0,1666482510.0,1666482573.0,2.0,0,63.0,300
572,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:57:13,2022-10-23T01:57:17,2022-10-23T01:58:30,1666483033.0,1666483037.0,1666483110.0,4.0,0,73.0,300
573,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:57:13,2022-10-23T01:57:15,2022-10-23T01:58:29,1666483033.0,1666483035.0,1666483109.0,2.0,0,74.0,300
574,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T01:59:45,2022-10-23T01:59:49,2022-10-23T02:00:41,1666483185.0,1666483189.0,1666483241.0,4.0,0,52.0,300
575,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T01:59:45,2022-10-23T01:59:47,2022-10-23T02:00:40,1666483185.0,1666483187.0,1666483240.0,2.0,0,53.0,300
576,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:00:44,2022-10-23T02:00:50,2022-10-23T02:01:23,1666483244.0,1666483250.0,1666483283.0,6.0,0,33.0,300
577,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:00:46,2022-10-23T02:00:48,2022-10-23T02:01:21,1666483246.0,1666483248.0,1666483281.0,2.0,0,33.0,300
578,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:03:05,2022-10-23T02:03:09,2022-10-23T02:03:54,1666483385.0,1666483389.0,1666483434.0,4.0,0,45.0,300
579,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:03:05,2022-10-23T02:03:07,2022-10-23T02:03:50,1666483385.0,1666483387.0,1666483430.0,2.0,0,43.0,300
580,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:09:55,2022-10-23T02:10:00,2022-10-23T02:10:52,1666483795.0,1666483800.0,1666483852.0,5.0,0,52.0,300
581,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:09:56,2022-10-23T02:09:58,2022-10-23T02:10:51,1666483796.0,1666483798.0,1666483851.0,2.0,0,53.0,300
582,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:14:01,2022-10-23T02:14:07,2022-10-23T02:14:38,1666484041.0,1666484047.0,1666484078.0,6.0,0,31.0,300
584,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:14:03,2022-10-23T02:14:05,2022-10-23T02:14:38,1666484043.0,1666484045.0,1666484078.0,2.0,0,33.0,300
585,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:26:12,2022-10-23T02:26:17,2022-10-23T02:27:19,1666484772.0,1666484777.0,1666484839.0,5.0,0,62.0,300
586,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:26:13,2022-10-23T02:26:15,2022-10-23T02:27:18,1666484773.0,1666484775.0,1666484838.0,2.0,0,63.0,300
587,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:32:16,2022-10-23T02:32:20,2022-10-23T02:35:28,1666485136.0,1666485140.0,1666485328.0,4.0,0,188.0,300
588,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:32:16,2022-10-23T02:32:19,2022-10-23T02:35:23,1666485136.0,1666485139.0,1666485323.0,3.0,0,184.0,300
589,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:35:51,2022-10-23T02:35:55,2022-10-23T02:36:37,1666485351.0,1666485355.0,1666485397.0,4.0,0,42.0,300
590,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:35:52,2022-10-23T02:35:54,2022-10-23T02:36:37,1666485352.0,1666485354.0,1666485397.0,2.0,0,43.0,300
591,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:41:19,2022-10-23T02:41:23,2022-10-23T02:42:21,1666485679.0,1666485683.0,1666485741.0,4.0,0,58.0,300
592,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:41:20,2022-10-23T02:41:22,2022-10-23T02:42:17,1666485680.0,1666485682.0,1666485737.0,2.0,0,55.0,300
593,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T02:47:23,2022-10-23T02:47:29,2022-10-23T02:48:11,1666486043.0,1666486049.0,1666486091.0,6.0,0,42.0,300
594,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T02:47:24,2022-10-23T02:47:27,2022-10-23T02:48:10,1666486044.0,1666486047.0,1666486090.0,3.0,0,43.0,300
595,Equipo4_2,Confidential,ide,fpga altera,2022-10-23T22:38:10,2022-10-23T22:38:11,2022-10-24T00:12:27,1666557490.0,1666557491.0,1666563147.0,1.0,,5656.0,300
596,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:02:36,2022-10-23T23:02:41,2022-10-23T23:03:24,1666558956.0,1666558961.0,1666559004.0,5.0,0,43.0,300
597,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:02:38,2022-10-23T23:02:40,2022-10-23T23:03:22,1666558958.0,1666558960.0,1666559002.0,2.0,0,42.0,300
598,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:05:47,2022-10-23T23:05:52,2022-10-23T23:07:10,1666559147.0,1666559152.0,1666559230.0,5.0,0,78.0,300
599,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:05:48,2022-10-23T23:05:51,2022-10-23T23:07:05,1666559148.0,1666559151.0,1666559225.0,3.0,0,74.0,300
600,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:08:35,2022-10-23T23:08:39,2022-10-23T23:09:21,1666559315.0,1666559319.0,1666559361.0,4.0,0,42.0,300
601,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:08:35,2022-10-23T23:08:38,2022-10-23T23:09:20,1666559315.0,1666559318.0,1666559360.0,3.0,0,42.0,300
602,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:12:22,2022-10-23T23:12:26,2022-10-23T23:12:58,1666559542.0,1666559546.0,1666559578.0,4.0,0,32.0,300
603,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:12:23,2022-10-23T23:12:25,2022-10-23T23:12:58,1666559543.0,1666559545.0,1666559578.0,2.0,0,33.0,300
604,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:18:10,2022-10-23T23:18:13,2022-10-23T23:18:49,1666559890.0,1666559893.0,1666559929.0,3.0,0,36.0,300
605,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:18:10,2022-10-23T23:18:13,2022-10-23T23:18:46,1666559890.0,1666559893.0,1666559926.0,3.0,0,33.0,300
606,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:19:15,2022-10-23T23:19:19,2022-10-23T23:21:24,1666559955.0,1666559959.0,1666560084.0,4.0,0,125.0,300
607,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:19:15,2022-10-23T23:19:17,2022-10-23T23:21:22,1666559955.0,1666559957.0,1666560082.0,2.0,0,125.0,300
608,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:21:59,2022-10-23T23:22:03,2022-10-23T23:22:55,1666560119.0,1666560123.0,1666560175.0,4.0,0,52.0,300
609,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:21:59,2022-10-23T23:22:02,2022-10-23T23:22:55,1666560119.0,1666560122.0,1666560175.0,3.0,0,53.0,300
610,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:33:54,2022-10-23T23:33:58,2022-10-23T23:35:42,1666560834.0,1666560838.0,1666560942.0,4.0,0,104.0,300
611,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:33:54,2022-10-23T23:33:58,2022-10-23T23:35:42,1666560834.0,1666560838.0,1666560942.0,4.0,0,104.0,300
612,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:36:45,2022-10-23T23:36:49,2022-10-23T23:38:02,1666561005.0,1666561009.0,1666561082.0,4.0,0,73.0,300
613,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:36:45,2022-10-23T23:36:48,2022-10-23T23:38:01,1666561005.0,1666561008.0,1666561081.0,3.0,0,73.0,300
614,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:42:10,2022-10-23T23:42:14,2022-10-23T23:43:11,1666561330.0,1666561334.0,1666561391.0,4.0,0,57.0,300
615,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:42:11,2022-10-23T23:42:13,2022-10-23T23:43:06,1666561331.0,1666561333.0,1666561386.0,2.0,0,53.0,300
616,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:48:30,2022-10-23T23:48:34,2022-10-23T23:49:30,1666561710.0,1666561714.0,1666561770.0,4.0,0,56.0,300
617,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:48:31,2022-10-23T23:48:33,2022-10-23T23:49:26,1666561711.0,1666561713.0,1666561766.0,2.0,0,53.0,300
618,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-23T23:50:30,2022-10-23T23:50:34,2022-10-23T23:51:31,1666561830.0,1666561834.0,1666561891.0,4.0,0,57.0,300
619,Equipo4_2,Confidential,realtime,fpga altera,2022-10-23T23:50:30,2022-10-23T23:50:33,2022-10-23T23:51:28,1666561830.0,1666561833.0,1666561888.0,3.0,0,55.0,300
620,Equipo3_1,Confidential,ide,fpga altera,2022-10-24T17:44:58,2022-10-24T17:44:59,2022-10-24T17:59:10,1666626298.0,1666626299.0,1666627150.0,1.0,,851.0,300
621,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-24T17:48:17,2022-10-24T17:48:21,2022-10-24T17:50:48,1666626497.0,1666626501.0,1666626648.0,4.0,0,147.0,300
622,Equipo3_1,Confidential,realtime,fpga altera,2022-10-24T17:48:18,2022-10-24T17:48:21,2022-10-24T17:50:45,1666626498.0,1666626501.0,1666626645.0,3.0,0,144.0,300
623,Equipo3_1,Confidential,ide,fpga altera,2022-10-25T14:55:10,2022-10-25T14:55:11,2022-10-25T17:17:31,1666702510.0,1666702511.0,1666711051.0,1.0,,8540.0,300
624,Equipo5_3,Confidential,ide,fpga altera,2022-10-25T17:16:48,2022-10-25T17:16:48,2022-10-25T17:30:59,1666711008.0,1666711008.0,1666711859.0,0.0,,851.0,300
625,Equipo6_2,Confidential,ide,fpga altera,2022-10-25T20:21:33,2022-10-25T20:21:33,2022-10-25T21:17:47,1666722093.0,1666722093.0,1666725467.0,0.0,,3374.0,300
626,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:25:12,2022-10-25T20:25:18,2022-10-25T20:25:44,1666722312.0,1666722318.0,1666722344.0,6.0,0,26.0,300
627,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:25:13,2022-10-25T20:25:17,2022-10-25T20:25:39,1666722313.0,1666722317.0,1666722339.0,4.0,0,22.0,300
628,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:26:45,2022-10-25T20:26:48,2022-10-25T20:28:12,1666722405.0,1666722408.0,1666722492.0,3.0,0,84.0,300
629,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:26:45,2022-10-25T20:26:47,2022-10-25T20:28:10,1666722405.0,1666722407.0,1666722490.0,2.0,0,83.0,300
630,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:43:48,2022-10-25T20:43:52,2022-10-25T20:45:16,1666723428.0,1666723432.0,1666723516.0,4.0,0,84.0,300
631,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:43:49,2022-10-25T20:43:51,2022-10-25T20:45:14,1666723429.0,1666723431.0,1666723514.0,2.0,0,83.0,300
632,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:46:35,2022-10-25T20:46:39,2022-10-25T20:47:26,1666723595.0,1666723599.0,1666723646.0,4.0,,47.0,300
633,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:46:35,2022-10-25T20:46:39,2022-10-25T20:47:21,1666723595.0,1666723599.0,1666723641.0,4.0,0,42.0,300
634,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:49:00,2022-10-25T20:49:05,2022-10-25T20:49:42,1666723740.0,1666723745.0,1666723782.0,5.0,0,37.0,300
635,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:49:01,2022-10-25T20:49:04,2022-10-25T20:49:37,1666723741.0,1666723744.0,1666723777.0,3.0,0,33.0,300
636,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:50:45,2022-10-25T20:50:48,2022-10-25T20:52:49,1666723845.0,1666723848.0,1666723969.0,3.0,,121.0,300
637,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:50:45,2022-10-25T20:50:48,2022-10-25T20:52:44,1666723845.0,1666723848.0,1666723964.0,3.0,0,116.0,300
638,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:53:52,2022-10-25T20:53:57,2022-10-25T20:55:33,1666724032.0,1666724037.0,1666724133.0,5.0,0,96.0,300
639,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:53:53,2022-10-25T20:53:55,2022-10-25T20:55:31,1666724033.0,1666724035.0,1666724131.0,2.0,0,96.0,300
640,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T20:57:09,2022-10-25T20:57:13,2022-10-25T20:59:54,1666724229.0,1666724233.0,1666724394.0,4.0,0,161.0,300
641,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T20:57:09,2022-10-25T20:57:12,2022-10-25T20:59:49,1666724229.0,1666724232.0,1666724389.0,3.0,0,157.0,300
642,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T21:00:42,2022-10-25T21:00:46,2022-10-25T21:01:33,1666724442.0,1666724446.0,1666724493.0,4.0,0,47.0,300
643,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T21:00:43,2022-10-25T21:00:45,2022-10-25T21:01:29,1666724443.0,1666724445.0,1666724489.0,2.0,0,44.0,300
644,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-25T21:03:29,2022-10-25T21:03:32,2022-10-25T21:06:10,1666724609.0,1666724612.0,1666724770.0,3.0,0,158.0,300
645,Equipo6_2,Confidential,realtime,fpga altera,2022-10-25T21:03:29,2022-10-25T21:03:31,2022-10-25T21:06:05,1666724609.0,1666724611.0,1666724765.0,2.0,0,154.0,300
646,Equipo3_2,Confidential,ide,fpga altera,2022-10-26T02:26:48,2022-10-26T02:26:49,2022-10-26T02:49:00,1666744008.0,1666744009.0,1666745340.0,1.0,,1331.0,300
647,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-26T02:27:38,2022-10-26T02:27:41,2022-10-26T02:28:48,1666744058.0,1666744061.0,1666744128.0,3.0,,67.0,300
648,Equipo3_2,Confidential,realtime,fpga altera,2022-10-26T02:27:39,2022-10-26T02:27:41,2022-10-26T02:28:43,1666744059.0,1666744061.0,1666744123.0,2.0,0,62.0,300
649,Equipo3_3,Confidential,ide,fpga altera,2022-10-26T02:36:10,2022-10-26T02:36:10,2022-10-26T03:34:23,1666744570.0,1666744570.0,1666748063.0,0.0,,3493.0,300
650,Equipo3_3,Confidential,aggregator,fpga altera,2022-10-26T02:47:51,2022-10-26T02:47:55,2022-10-26T02:48:22,1666745271.0,1666745275.0,1666745302.0,4.0,0,27.0,300
651,Equipo3_3,Confidential,realtime,fpga altera,2022-10-26T02:47:52,2022-10-26T02:47:55,2022-10-26T02:48:17,1666745272.0,1666745275.0,1666745297.0,3.0,0,22.0,300
652,Equipo3_3,Confidential,aggregator,fpga altera,2022-10-26T02:59:17,2022-10-26T02:59:21,2022-10-26T03:01:17,1666745957.0,1666745961.0,1666746077.0,4.0,0,116.0,300
653,Equipo3_3,Confidential,realtime,fpga altera,2022-10-26T02:59:18,2022-10-26T02:59:21,2022-10-26T03:01:14,1666745958.0,1666745961.0,1666746074.0,3.0,0,113.0,300
654,Equipo3_3,Confidential,aggregator,fpga altera,2022-10-26T03:02:46,2022-10-26T03:02:51,2022-10-26T03:04:04,1666746166.0,1666746171.0,1666746244.0,5.0,0,73.0,300
655,Equipo3_3,Confidential,realtime,fpga altera,2022-10-26T03:02:48,2022-10-26T03:02:50,2022-10-26T03:04:03,1666746168.0,1666746170.0,1666746243.0,2.0,0,73.0,300
656,Equipo3_3,Confidential,aggregator,fpga altera,2022-10-26T03:05:05,2022-10-26T03:05:09,2022-10-26T03:08:12,1666746305.0,1666746309.0,1666746492.0,4.0,0,183.0,300
657,Equipo3_3,Confidential,realtime,fpga altera,2022-10-26T03:05:05,2022-10-26T03:05:07,2022-10-26T03:08:12,1666746305.0,1666746307.0,1666746492.0,2.0,0,185.0,300
658,Equipo6_2,Confidential,ide,fpga altera,2022-10-26T03:39:01,2022-10-26T03:39:02,2022-10-26T05:03:16,1666748341.0,1666748342.0,1666753396.0,1.0,,5054.0,300
659,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-26T03:39:12,2022-10-26T03:39:17,2022-10-26T03:41:33,1666748352.0,1666748357.0,1666748493.0,5.0,0,136.0,300
